date,Tic,open,high ,low,close,volume 
3/13/2019,Fameli,299.68,307.38,295.53,302.57,61277679
3/16/2019,Fameli,298.09,305.47,294.28,299.85,34167845
3/17/2019,Fameli,300.5,301.4,298.11,300.03,44893266
3/18/2019,Fameli,299.28,315,298.14,313.2,77330442
3/19/2019,Fameli,313.79,327.01,312.13,319.65,42579774
3/25/2019,Fameli,321.21,321.21,310.47,315.84,14506269
3/26/2019,Fameli,317.83,317.83,310.47,313.7,10998938
3/27/2019,Fameli,314.2,320.41,311.38,317.43,18813563
3/30/2019,Fameli,322.22,329.52,319.65,326.38,31115565
3/31/2019,Fameli,330.75,330.75,318.94,322.4,22778488
4/6/2019,Fameli,319.59,321.34,317.5,319.01,15250792
4/7/2019,Fameli,319.17,322.91,316.69,320.26,24924461
4/8/2019,Fameli,319.59,333.16,318.37,327.14,38663684
4/9/2019,Fameli,327.05,335.36,325.41,332.18,36915332
4/10/2019,Fameli,334.41,348.76,332.58,346.1,78610349
4/13/2019,Fameli,347.76,347.76,339.07,342.22,40342881
4/14/2019,Fameli,335.86,344.04,331.14,339.08,31703781
4/15/2019,Fameli,337.07,350.67,337.07,345.28,31058617
4/16/2019,Fameli,341.97,341.97,330.78,337.17,42822921
4/17/2019,Fameli,334.77,336.19,327.05,332.21,31382310
4/20/2019,Fameli,332.44,336.7,330.38,332.28,43325622
4/22/2019,Fameli,336,336.16,324.17,329.72,29170107
4/23/2019,Fameli,327.08,331.14,322.86,327.9,26542367
4/24/2019,Fameli,326.23,331.12,325.41,327.74,19421169
4/27/2019,Fameli,330.4,330.89,324.17,327.41,27850417
4/28/2019,Fameli,328.07,341.07,328,335.21,33332496
4/29/2019,Fameli,333.73,351.93,332.89,345.06,47877628
4/30/2019,Fameli,361.04,361.04,341.58,348.79,23703457
5/1/2019,Fameli,343.66,361.69,342.82,354.75,31950714
5/4/2019,Fameli,358.8,360.21,353.58,356.67,63873873
5/5/2019,Fameli,360.48,367.37,351.1,358.06,48315650
5/6/2019,Fameli,353.58,355.09,340.16,341.41,88281518
5/7/2019,Fameli,335.37,341.34,325.02,331.71,54768708
5/8/2019,Fameli,327.9,347.77,327.9,341.83,61200265
5/11/2019,Fameli,330.41,339.51,325.7,331.81,59939548
5/12/2019,Fameli,323.12,332.38,317.98,327.67,50847683
5/13/2019,Fameli,329.67,341.49,329.67,335.86,22321117
5/14/2019,Fameli,339.25,339.25,331.06,335.19,30887061
5/15/2019,Fameli,331.2,335.35,329.39,331.37,18552461
5/18/2019,Fameli,329.48,330.7,322.85,326.33,25280010
5/19/2019,Fameli,326.82,326.82,321.11,324.6,22223099
5/20/2019,Fameli,324.44,331.32,321.71,324.01,36269594
5/21/2019,Fameli,323.01,332.47,323.01,331.14,28773948
5/22/2019,Fameli,332.47,334.39,323.03,327.33,17172778
5/25/2019,Fameli,331.07,331.07,320.72,324.36,22582036
5/26/2019,Fameli,327.08,332.89,325.43,331.14,34979598
5/28/2019,Fameli,346.04,347.63,345.31,347.53,156435933
5/29/2019,Fameli,356.04,356.04,341.17,348.26,45134483
6/1/2019,Fameli,336.59,339.48,330.88,333.94,38880919
6/2/2019,Fameli,331.71,337.02,331.71,334.78,22242916
6/3/2019,Fameli,335.28,339.33,334.95,336.75,22342401
6/8/2019,Fameli,334.53,339.41,332.04,334.43,29041443
6/9/2019,Fameli,334.09,339.41,333.69,335.43,25194391
6/10/2019,Fameli,335.5,338.49,331.21,335.77,30442801
6/11/2019,Fameli,332.88,340.07,331.3,335.94,26001269
6/12/2019,Fameli,338.66,348.1,334.63,341.81,25603984
6/15/2019,Fameli,338.67,343.73,334.53,337.75,20292885
6/16/2019,Fameli,338.66,343.86,335.35,339.4,54758130
6/17/2019,Fameli,335.43,343.61,335.43,339.91,19902137
6/18/2019,Fameli,337.09,342.73,335.87,338.52,24114659
6/19/2019,Fameli,343.22,351.58,339.5,346.98,50883884
6/22/2019,Fameli,346.91,351.94,344.9,348.96,19909056
6/23/2019,Fameli,350.28,353.77,350.28,352.69,19630376
6/24/2019,Fameli,353.61,370.26,353.26,366.52,61832408
6/25/2019,Fameli,372.49,384.81,360.21,380.85,92343074
6/26/2019,Fameli,392.54,398.41,383.17,390.79,31546437
6/30/2019,Fameli,397.51,399.39,379.92,390.55,27810839
7/1/2019,Fameli,387.31,391.73,381.77,388.25,20690290
7/2/2019,Fameli,388.25,388.41,380.72,382.85,21362274
7/3/2019,Fameli,376.8,380.86,370.83,374.32,37547975
7/6/2019,Fameli,372.67,374.73,366.87,370.57,35531476
7/7/2019,Fameli,368.5,375.2,368.5,372.57,17812040
7/8/2019,Fameli,370.08,374.55,367.69,371.08,19847717
7/9/2019,Fameli,368.45,372.42,366.37,370.27,24844671
7/10/2019,Fameli,370.19,373.41,368.45,370.41,34130348
7/13/2019,Fameli,370.08,370.16,363.71,365.93,35444212
7/20/2019,Fameli,356.24,363.26,351.19,356.09,23993081
7/21/2019,Fameli,353.95,368.59,351.64,362.18,30330289
7/22/2019,Fameli,380.25,380.25,380.25,380.25,109092986
7/23/2019,Fameli,385.73,394.13,381.13,386.53,92044802
7/24/2019,Fameli,391.67,399.2,388.42,393.99,37996490
7/27/2019,Fameli,392.68,392.68,377.28,385.24,15561386
7/28/2019,Fameli,386.01,389.59,384.89,386.63,19441356
7/29/2019,Fameli,390.07,392.46,385.77,387.9,20658495
7/30/2019,Fameli,388.33,388.33,385.57,386.27,18763568
7/31/2019,Fameli,385.77,388.32,385.35,386.89,19415824
8/3/2019,Fameli,376.95,377.64,371.72,373.77,32579009
8/4/2019,Fameli,373.7,373.77,367.61,369.81,19451871
8/5/2019,Fameli,367.33,367.74,358.31,361.16,52538821
8/6/2019,Fameli,362.17,364.23,347.18,356.72,40970556
8/7/2019,Fameli,358.36,360.93,356.22,358.68,21131899
8/10/2019,Fameli,359.18,359.18,351.72,354.66,15546992
8/11/2019,Fameli,354.73,359.13,353.88,356.12,18140596
8/13/2019,Fameli,357.82,358.5,351.49,354.73,22679975
8/14/2019,Fameli,360.9,366.54,360.9,363.2,25409144
8/17/2019,Fameli,364.22,364.22,355.32,358.05,15019836
8/18/2019,Fameli,359.16,359.84,350.6,354.86,18047072
8/21/2019,Fameli,355.36,357.34,351.95,355.04,23511200
8/24/2019,Fameli,354.54,354.86,349.32,351.88,36568566
8/25/2019,Fameli,353.6,353.6,348.71,350.68,27982944
8/26/2019,Fameli,353.66,365.45,350.09,359.48,47662632
8/27/2019,Fameli,366.49,367.5,357.36,364.01,28440622
8/28/2019,Fameli,359.57,375.81,358.55,369.66,33353039
8/31/2019,Fameli,380.15,388.1,380.15,386.99,106140511
9/1/2019,Fameli,391.02,403.21,387.34,398.02,42923781
9/2/2019,Fameli,403.83,403.91,381.7,389.66,30717666
9/3/2019,Fameli,392.16,398.12,387.01,392.39,22972688
9/4/2019,Fameli,395.57,406.4,382.46,398.04,54580409
9/7/2019,Fameli,407.51,417.62,401.46,410.86,39731681
9/8/2019,Fameli,417.76,420.51,408.39,414.88,27143157
9/11/2019,Fameli,418.29,427,416.83,423.1,27266907
9/14/2019,Fameli,429.66,440.36,429.66,435.83,47851877
9/15/2019,Fameli,435.66,435.66,420.19,427.55,29359946
9/16/2019,Fameli,431.4,434.05,426.36,428.58,33026212
9/17/2019,Fameli,427.98,427.98,418.77,423.18,20857311
9/18/2019,Fameli,425.38,427.12,406.93,416.07,26952576
9/21/2019,Fameli,422.89,428.64,418.98,426.85,43965327
9/22/2019,Fameli,435.72,448.1,427.19,443.75,58048665
9/23/2019,Fameli,460.35,465.89,448.94,465,76525062
9/24/2019,Fameli,477.56,477.56,454.5,465.33,29114318
9/25/2019,Fameli,461.75,473.29,451.04,463.61,23891284
9/28/2019,Fameli,468.99,474.36,463.52,468.48,28592683
9/29/2019,Fameli,467.77,468.15,452.69,460.28,15240469
9/30/2019,Fameli,461.38,468.98,457.88,462.99,17926097
10/1/2019,Fameli,465.54,465.54,439.84,449.15,53870003
10/2/2019,Fameli,448.21,452.92,439.85,445.24,20682821
10/5/2019,Fameli,443.37,445.42,439.86,442.08,25425223
10/6/2019,Fameli,440.8,440.8,422.85,426.87,41558823
10/7/2019,Fameli,427.22,434.73,421.67,426.96,25183478
10/8/2019,Fameli,424.65,431.4,414.32,421.75,30655172
10/9/2019,Fameli,420.82,433.9,420.82,426.81,23710431
10/12/2019,Fameli,439.96,448.07,438.25,444.99,47497535
10/13/2019,Fameli,461.24,467.2,456.16,462.08,45536697
10/14/2019,Fameli,462.17,471.55,450.48,462.36,40933216
10/15/2019,Fameli,465.6,466.98,449.78,453.48,25568066
10/16/2019,Fameli,451.08,460.74,450.22,455.7,17405214
10/20/2019,Fameli,457.07,461.35,435.7,444.86,22336352
10/21/2019,Fameli,458.2,462.21,447.26,456.47,43591659
10/22/2019,Fameli,462.17,466.88,455.69,462.77,25294432
10/23/2019,Fameli,463.05,463.18,452.77,458.51,14169761
10/26/2019,Fameli,462.18,465.62,453.28,459.29,12972981
10/28/2019,Fameli,459.8,462.18,456.21,459.89,9211254
10/30/2019,Fameli,463.15,463.15,458.6,460.48,17480460
11/2/2019,Fameli,461.18,461.18,448.7,457.77,15891464
11/3/2019,Fameli,459.64,461.34,448.52,455.48,12790315
11/4/2019,Fameli,460.26,460.44,446.87,453.34,12303513
11/9/2019,Fameli,460.77,460.77,451.12,454.2,15498799
11/10/2019,Fameli,452.16,456.52,451.38,453.02,8644297
11/11/2019,Fameli,452.25,456.51,448.94,451.57,19992170
11/12/2019,Fameli,455.05,457.03,451.3,452.7,8990711
11/16/2019,Fameli,455.55,455.55,450.3,451.93,11142520
11/17/2019,Fameli,446.87,469.15,446.05,455.09,31071399
11/18/2019,Fameli,456.28,463.01,452,454.91,12507719
11/19/2019,Fameli,453.27,460.51,451.45,453.36,8737915
11/20/2019,Fameli,456.31,456.36,452,453.86,10911090
11/23/2019,Fameli,453,458.36,447.05,450.32,15164542
11/24/2019,Fameli,450.32,451.94,447.39,449.65,14965713
11/25/2019,Fameli,447.94,454.28,446.81,449.2,16938744
11/26/2019,Fameli,451.94,454.54,449.2,452.66,17077536
11/30/2019,Fameli,450.48,455.51,446.23,449.03,14050680
12/1/2019,Fameli,449.03,471.49,449.03,468.84,106128385
12/2/2019,Fameli,487.54,492.18,474.09,486.89,110440419
12/3/2019,Fameli,489.18,493.36,476.61,488.3,30208167
12/7/2019,Fameli,506.37,512.67,503.05,512.03,101251299
12/8/2019,Fameli,520.07,537.17,513.11,521.4,30307782
12/9/2019,Fameli,522.91,522.91,509.83,514.31,41382635
12/10/2019,Fameli,517.6,518.17,510.61,514.05,52795253
12/14/2019,Fameli,523,539.65,521.97,531.38,60332124
12/15/2019,Fameli,541.31,555.29,526.22,540.99,35543644
12/16/2019,Fameli,535.26,545.54,534.34,540.89,30728302
12/17/2019,Fameli,538.78,547.21,538.18,540.89,32937392
12/21/2019,Fameli,543.64,547.81,540.4,543.05,27454813
12/22/2019,Fameli,550.98,553.64,545.22,550.71,20174578
12/23/2019,Fameli,559.57,572.35,541.12,557.31,25323304
12/24/2019,Fameli,557.26,560.32,552.41,556.76,17625257
12/28/2019,Fameli,552.97,582.26,550.91,566.28,32072396
12/29/2019,Fameli,568.88,569.05,563.96,566.28,15206794
12/31/2019,Fameli,580.26,580.26,553.71,565.2,27849925
1/4/2020,Fameli,536.94,556.55,536.94,537.62,202504372
1/7/2020,Fameli,541.92,564.5,512.62,538.48,75115734
1/11/2020,Fameli,549.2,549.2,548.66,549.2,142144650
1/12/2020,Fameli,576.66,576.66,567.7,575.28,142151913
1/13/2020,Fameli,587.08,597.95,577.58,585.35,56622112
1/14/2020,Fameli,590.68,606.95,587.87,595.48,140734094
1/25/2020,Fameli,601.43,601.43,581.24,588.57,156487249
1/26/2020,Fameli,593.57,593.57,574.74,583.98,76636672
1/27/2020,Fameli,584.27,594.26,567.63,583.39,45862054
2/1/2020,Fameli,579.37,579.84,555.1,563.79,73748131
2/2/2020,Fameli,560.75,591.98,553.08,589.22,322629751
2/3/2020,Fameli,611.37,614.73,599.94,609.08,165432670
2/8/2020,Fameli,619.86,619.86,593.36,604.75,58965897
2/9/2020,Fameli,601.12,604.39,595.02,600.16,66938991
2/15/2020,Fameli,614.5,614.5,586.23,597.57,39849972
2/16/2020,Fameli,618.31,627.45,596.74,620.94,129413690
2/17/2020,Fameli,651.93,651.93,626.9,644.6,113729556
2/18/2020,Fameli,661.87,661.87,625.13,643.18,61919554
2/22/2020,Fameli,611.92,658.68,611.92,644.66,49459784
2/23/2020,Fameli,670.12,670.45,661.36,665.42,116760209
2/24/2020,Fameli,692.57,692.57,667.01,673.93,96474786
2/25/2020,Fameli,678.92,703.65,670.9,684.38,75286275
2/29/2020,Fameli,650.78,660.77,650.23,653.45,82070635
3/1/2020,Fameli,637.83,659.85,637.83,652.73,99528828
3/2/2020,Fameli,659.97,677.66,652.07,666.43,104446460
3/3/2020,Fameli,699.69,699.69,679.16,689.23,80408181
3/9/2020,Fameli,668.41,668.41,654.83,656.83,19169448
3/10/2020,Fameli,625.44,650.92,623.99,631.68,84643820
3/14/2020,Fameli,600.09,600.09,570.15,583.42,89416481
3/15/2020,Fameli,576.36,610.78,576.36,590.88,51757881
3/16/2020,Fameli,620.19,620.37,609.79,618.42,88979075
3/17/2020,Fameli,636.48,636.48,602.15,617.12,64204824
3/24/2020,Fameli,587.5,599.72,586.33,587.68,72075509
3/28/2020,Fameli,591.21,599.79,576.05,589.51,94710894
3/29/2020,Fameli,617.09,617.09,594.81,608.37,68624073
3/30/2020,Fameli,603.2,612.63,589.69,602.96,52349131
4/4/2020,Fameli,616.16,633.04,607.66,627.19,91278856
4/5/2020,Fameli,638.48,638.48,617.1,623.62,50943189
4/6/2020,Fameli,618.82,623.62,599.98,609.84,54441647
4/7/2020,Fameli,610.02,640.27,620.57,636.24,157967887
4/8/2020,Fameli,659.98,668.06,648.84,664.3,107084240
4/11/2020,Fameli,677.19,680.58,664.37,675.79,62708265
4/12/2020,Fameli,702.89,709.58,688.97,707.62,122855662
4/13/2020,Fameli,742.86,742.86,702.88,720.08,80072228
4/14/2020,Fameli,728.65,728.65,710.57,717.99,64942382
4/15/2020,Fameli,725.96,753.82,715.76,749.01,153636161
4/18/2020,Fameli,786.38,786.38,753.95,786.23,108900297
4/19/2020,Fameli,825.47,825.47,747,817.29,165529513
4/20/2020,Fameli,814.35,857.17,792.93,843.44,109046931
4/21/2020,Fameli,854.07,881.14,839.65,861.66,83170132
4/25/2020,Fameli,903.97,904.74,873.29,903.45,155239880
4/26/2020,Fameli,948.53,948.53,948.53,948.53,25305406
4/29/2020,Fameli,995.96,1045.76,995.96,1039.69,28590897
5/2/2020,Fameli,1091.57,1091.57,1091.57,1091.57,52081683
5/3/2020,Fameli,1146.15,1146.15,1146.15,1146.15,93384178
5/4/2020,Fameli,1203.45,1203.45,1151.65,1200.82,411832594
5/5/2020,Fameli,1260.86,1260.86,1141.14,1222.19,302904707
5/6/2020,Fameli,1161.08,1283.3,1161.08,1243.46,298789368
5/9/2020,Fameli,1305.51,1305.51,1305.51,1305.51,52804237
5/10/2020,Fameli,1370.78,1370.78,1370.78,1370.78,74686802
5/11/2020,Fameli,1439.32,1439.32,1399.71,1439.05,491696953
5/12/2020,Fameli,1426.53,1426.53,1367.24,1382.06,106204155
5/13/2020,Fameli,1312.96,1444.12,1312.96,1344.05,326878334
5/16/2020,Fameli,1287.6,1311.8,1276.99,1280.35,59540975
5/17/2020,Fameli,1216.33,1240.53,1216.33,1217.35,235703935
5/18/2020,Fameli,1254.85,1278.22,1189.6,1252.9,158100096
5/19/2020,Fameli,1311.79,1311.79,1192.13,1231.6,107883143
5/20/2020,Fameli,1170.64,1204.87,1170.14,1173.47,157741185
5/23/2020,Fameli,1114.91,1155.28,1114.8,1115.73,105965125
5/26/2020,Fameli,1115.73,1173.42,1115.73,1120.87,80570944
5/27/2020,Fameli,1073.23,1176.8,1073.23,1152.03,125349477
5/30/2020,Fameli,1209.63,1209.63,1208.25,1209.63,64391233
5/31/2020,Fameli,1268.17,1270.11,1149.15,1218.58,93630873
6/1/2020,Fameli,1238.56,1278.9,1179.83,1258.67,68221882
6/2/2020,Fameli,1300.21,1321.6,1268.11,1318.21,84123651
6/6/2020,Fameli,1383.98,1383.98,1383.98,1383.98,38325908
6/7/2020,Fameli,1453.18,1453.18,1453.18,1453.18,84347214
6/8/2020,Fameli,1525.84,1525.84,1380.52,1519.88,311566257
6/9/2020,Fameli,1550.28,1595.88,1521.25,1591.32,214608704
6/10/2020,Fameli,1670.88,1670.88,1654.81,1670.25,80587639
6/13/2020,Fameli,1753.09,1753.09,1753.09,1753.09,33457023
6/14/2020,Fameli,1840.75,1840.75,1665.44,1813.92,234339571
6/15/2020,Fameli,1866.71,1866.71,1784.36,1841.68,10422468
6/20/2020,Fameli,1932.84,1932.84,1932.84,1932.84,13800686
6/21/2020,Fameli,2029.48,2029.48,2029.48,2029.48,51066980
6/22/2020,Fameli,2130.55,2130.55,2130.55,2130.55,38126123
6/23/2020,Fameli,2237.08,2237.08,2237.08,2237.08,45355270
6/24/2020,Fameli,2280.92,2348.93,2236.18,2328.35,229002618
6/27/2020,Fameli,2444.54,2444.54,2444.54,2444.54,81373123
6/28/2020,Fameli,2566.27,2566.27,2343.58,2524.96,359188840
6/29/2020,Fameli,2406.79,2611.82,2398.97,2483.8,252399823
6/30/2020,Fameli,2607.25,2607.25,2593.84,2606.26,87100845
7/1/2020,Fameli,2736.05,2736.05,2721.71,2736.05,173748613
7/4/2020,Fameli,2871.21,2872.03,2600.07,2756.57,287163288
7/5/2020,Fameli,2704.74,2894.4,2618.74,2847.81,159684640
7/6/2020,Fameli,2989.92,2989.92,2989.92,2989.92,5619177
7/8/2020,Fameli,2989.92,3139.41,2840.42,2896.93,174866820
7/11/2020,Fameli,2752.95,3040.91,2752.95,2881.86,263795886
7/12/2020,Fameli,3025.96,3025.96,3014.14,3025.09,260056047
7/13/2020,Fameli,3085.9,3176.35,2873.84,3139.44,272207842
7/14/2020,Fameli,3296.1,3296.1,3264.71,3295.16,437248012
7/15/2020,Fameli,3371.94,3459.59,3130.73,3332.72,406220350
7/18/2020,Fameli,3166.42,3166.42,3166.42,3166.42,52778054
7/19/2020,Fameli,3008.1,3324.74,3008.1,3217.4,369600575
7/25/2020,Fameli,3415.59,3585.79,3259.87,3369.58,209008640
7/26/2020,Fameli,3264.11,3538.06,3201.1,3233.45,79486809
7/27/2020,Fameli,3072.1,3142.59,3072.1,3077.6,224970853
7/28/2020,Fameli,3077.6,3230.86,2924.33,3009.28,147101144
7/29/2020,Fameli,2858.81,3000.25,2858.81,2866.03,95776170
8/1/2020,Fameli,2910.17,3009.34,2722.73,2990.42,133317219
8/2/2020,Fameli,3133.66,3139.94,2840.9,3002.98,140405045
8/3/2020,Fameli,2893.97,3152.53,2853.43,2867.85,79972296
8/4/2020,Fameli,2729.04,2853.51,2724.74,2736.21,174474789
8/5/2020,Fameli,2736.21,2872.2,2600.22,2832.53,208677555
8/9/2020,Fameli,2972.17,2973.87,2691.18,2972.17,135517523
8/10/2020,Fameli,3120.78,3120.78,2823.56,2977.52,320260866
8/11/2020,Fameli,2828.94,2969.48,2828.94,2839.66,55109736
8/12/2020,Fameli,2945.01,2981.08,2698.25,2780.31,138369165
8/15/2020,Fameli,2641.57,2737.22,2641.57,2644.36,58190628
8/16/2020,Fameli,2518.22,2610.24,2512.93,2516.37,223871806
8/17/2020,Fameli,2637.91,2642.44,2522.66,2636.15,89139332
8/18/2020,Fameli,2701,2701,2504.6,2539.66,145822919
8/19/2020,Fameli,2412.68,2456.87,2412.68,2416.24,136573387
8/22/2020,Fameli,2536.81,2536.81,2415.27,2518.93,273713822
8/23/2020,Fameli,2584.67,2635.05,2393.74,2437.06,252296660
8/24/2020,Fameli,2558.67,2558.67,2363.22,2498.23,286958570
8/25/2020,Fameli,2622.39,2622.39,2622.39,2622.39,21864636
8/26/2020,Fameli,2752.99,2752.99,2752.99,2752.99,16684497
8/31/2020,Fameli,2889.81,2889.81,2835.03,2889.81,568572911
9/1/2020,Fameli,2971.88,3034.01,2836.64,2985.18,384394339
9/2/2020,Fameli,2963.68,3000.4,2836.51,2876.22,296440827
9/5/2020,Fameli,3019.45,3019.45,2967.11,3017.73,312090924
9/6/2020,Fameli,3168.01,3168.01,3020.44,3141.15,349731612
9/7/2020,Fameli,3024.93,3088.07,2984.41,3004.2,63300531
9/8/2020,Fameli,2854.59,2854.59,2854.59,2854.59,7193249
9/9/2020,Fameli,2712.43,2995.04,2712.43,2822.05,360085244
9/12/2020,Fameli,2962.58,2962.58,2919.41,2961.74,177893211
9/13/2020,Fameli,2970.62,3060.66,2813.95,2917.61,319488050
9/14/2020,Fameli,2974.21,3063.49,2917.61,3039.27,172852089
9/15/2020,Fameli,3186.98,3190.63,3100.36,3186.98,119523124
9/16/2020,Fameli,3345.37,3345.37,3214.07,3331.03,297700691
9/19/2020,Fameli,3323.04,3478.6,3178.8,3342.69,266234377
9/20/2020,Fameli,3241.07,3329.32,3176.23,3202.3,64536658
9/21/2020,Fameli,3042.82,3042.82,3042.82,3042.82,66850981
9/22/2020,Fameli,3033.7,3162.71,2891.6,2950.02,251548476
9/23/2020,Fameli,3052.68,3096.93,2881.58,3005.77,139974701
9/26/2020,Fameli,3016.59,3079.72,2856.39,2897.87,188074523
9/27/2020,Fameli,2877.29,2877.29,2753.84,2767.17,51584410
9/28/2020,Fameli,2629.37,2629.37,2629.37,2629.37,29529645
9/29/2020,Fameli,2497.9,2700.62,2497.9,2538.39,213239039
9/30/2020,Fameli,2629.27,2654.65,2431.27,2587.13,108934857
10/3/2020,Fameli,2649.22,2715.97,2587.13,2704.07,98419438
10/4/2020,Fameli,2741.92,2750.85,2568.86,2640.25,160096131
10/5/2020,Fameli,2512.46,2656.36,2508.77,2540.18,100435022
10/6/2020,Fameli,2523.17,2611.31,2476.17,2545.52,103548106
10/7/2020,Fameli,2602.28,2659.05,2523.12,2579.63,81883422
10/10/2020,Fameli,2575.24,2579.63,2463.55,2516.69,114716353
10/11/2020,Fameli,2530.28,2641.77,2530.28,2629.18,199402046
10/12/2020,Fameli,2566.08,2653.37,2497.72,2548.99,102716489
10/13/2020,Fameli,2553.58,2609.4,2480.68,2542.62,89581422
10/14/2020,Fameli,2557.11,2557.11,2429.98,2473.21,93116117
10/18/2020,Fameli,2412.86,2412.86,2349.79,2354.24,51608495
10/19/2020,Fameli,2237.24,2237.24,2237.24,2237.24,56467150
10/20/2020,Fameli,2125.6,2125.6,2125.6,2125.6,21305764
10/21/2020,Fameli,2125.6,2231.88,2040.15,2159.82,148496612
10/24/2020,Fameli,2094.16,2136.5,2052.7,2061.77,30119164
10/26/2020,Fameli,1959.09,2043.83,1959.09,1962.8,246470643
10/27/2020,Fameli,1904.31,1985.37,1864.66,1871.92,136913045
10/28/2020,Fameli,1799.86,1928.64,1779.26,1853.02,100296057
10/31/2020,Fameli,1917.87,1944.93,1859.32,1939.37,78073449
11/1/2020,Fameli,1980.87,1980.87,1843.95,1882.74,81345212
11/2/2020,Fameli,1801.78,1934.89,1801.78,1878.22,51699600
11/4/2020,Fameli,1971.94,1971.94,1936.82,1971.94,80376009
11/7/2020,Fameli,1873.74,1873.74,1873.74,1873.74,11400088
11/8/2020,Fameli,1780.05,1780.05,1780.05,1798.98,4396264
11/9/2020,Fameli,1709.93,1760.3,1709.93,1716.23,160667514
11/10/2020,Fameli,1773.89,1798.09,1709.88,1743.17,69043580
11/11/2020,Fameli,1746.83,1829.63,1728.7,1790.93,66266936
11/14/2020,Fameli,1880.12,1880.12,1880.12,1880.12,11152980
11/15/2020,Fameli,1973.75,1973.75,1940.47,1972.81,183961353
11/16/2020,Fameli,1998.06,2070.86,1973.8,2056.46,72996482
11/17/2020,Fameli,2159.08,2159.08,2159.08,2159.08,39210783
11/18/2020,Fameli,2266.17,2266.17,2266.17,2266.17,35414633
11/21/2020,Fameli,2378.79,2378.79,2296.76,2370.64,273211858
11/22/2020,Fameli,2345.51,2488.69,2255.42,2431.8,256010512
11/23/2020,Fameli,2471.44,2548.04,2367.84,2454.41,187672307
11/24/2020,Fameli,2369.74,2453.43,2331.94,2348.14,226369717
11/25/2020,Fameli,2291.31,2465.08,2274.41,2438.07,208095361
11/28/2020,Fameli,2457.82,2535.35,2412.96,2495.61,248837188
12/8/2020,Fameli,2806.56,2945.07,2802.82,2859.72,438942332
12/9/2020,Fameli,2930.64,2966.39,2755.05,2852.57,208530538
12/12/2020,Fameli,2925.31,2994.63,2873.97,2959.26,258066782
12/13/2020,Fameli,2898.89,2920.19,2811.89,2843.85,165469019
12/14/2020,Fameli,2858.07,2858.07,2701.65,2726.68,175069052
12/15/2020,Fameli,2611.34,2675.15,2591.71,2593.34,171680613
12/16/2020,Fameli,2497.39,2723.01,2497.39,2658.96,157136363
12/19/2020,Fameli,2790.31,2790.31,2737.13,2788.71,154879830
12/20/2020,Fameli,2831.38,2898.87,2703.38,2824.13,140360581
12/21/2020,Fameli,2829.5,2912.81,2752.96,2825.82,86725424
12/22/2020,Fameli,2839.95,2841.93,2735.12,2786.83,95482367
12/23/2020,Fameli,2822.22,2842.01,2728.31,2767.32,90072342
12/26/2020,Fameli,2753.21,2795.82,2630.62,2655.52,121163788
12/27/2020,Fameli,2575.59,2744.22,2538.41,2653.66,86151520
12/28/2020,Fameli,2646.5,2744.15,2646.5,2682.06,73412434
12/29/2020,Fameli,2692.78,2708.61,2548.76,2587.92,89724048
12/30/2020,Fameli,2587.92,2646.4,2463.7,2522.18,73916792
1/2/2021,Fameli,2424.57,2490.15,2396.07,2406.67,99617857
1/3/2021,Fameli,2344.57,2499.08,2344.57,2426.16,58169457
1/4/2021,Fameli,2486.57,2513.26,2420.82,2456.25,44208266
1/5/2021,Fameli,2431.44,2470.49,2335.4,2386.98,66092567
1/6/2021,Fameli,2291.02,2372.66,2267.87,2285.77,87806338
1/9/2021,Fameli,2220.17,2266.34,2172.17,2177.43,208396062
1/10/2021,Fameli,2175.68,2285.86,2131.26,2209.43,167504488
1/11/2021,Fameli,2264.45,2264.45,2099.4,2127.68,178996501
1/12/2021,Fameli,2061.94,2118.75,2023,2031.73,172197707
1/13/2021,Fameli,1971.38,2033.55,1930.55,1944.77,196466396
1/16/2021,Fameli,1850.64,1900.43,1848.89,1848.89,135564368
1/18/2021,Fameli,1756.45,1772.53,1756.45,1756.45,63923016
1/19/2021,Fameli,1669.5,1843.39,1669.5,1759.96,267389256
1/20/2021,Fameli,1838.1,1846.9,1797.27,1843.38,48013394
1/23/2021,Fameli,1933.89,1933.89,1933.89,1933.89,16330390
1/24/2021,Fameli,2029.81,2029.81,1877.04,1983.59,238362384
1/25/2021,Fameli,1953.44,2051.03,1886,1992.52,123304854
1/26/2021,Fameli,2047.51,2047.51,1893.09,1941.11,89064877
1/27/2021,Fameli,1900.35,1985.56,1845.22,1914.52,100657723
1/30/2021,Fameli,1950.13,2008.71,1916.24,2005.08,101377683
1/31/2021,Fameli,2086.68,2099.11,1918.06,1992.64,99883582
2/1/2021,Fameli,1942.83,2021.14,1893.21,1914.53,105372151
2/2/2021,Fameli,1829.34,1880.84,1820.34,1829.34,103850897
2/3/2021,Fameli,1800.98,1861.35,1738.78,1765.31,103935749
2/6/2021,Fameli,1765.31,1765.31,1678.28,1681.81,190201645
2/7/2021,Fameli,1763.55,1765.23,1699.64,1763.55,42842500
2/8/2021,Fameli,1850.49,1850.49,1793.7,1846.96,193565264
2/9/2021,Fameli,1887.78,1939.31,1864.69,1930.44,76983256
2/13/2021,Fameli,2045.88,2045.88,2045.88,2045.88,78740304
2/14/2021,Fameli,2168.43,2168.43,2084.96,2159.64,448956454
